ID,Species,Lat,Lon,Elev,Aa_40,Aa_3,Am_40,Am_3,Na_40,Na_3,Nm_40,Nm_3,LMA_40,LMA_3,Biome,LifeForm,EvgDecid,C3C4,Reference
131,Quercus robur,49.7,10.5,440,-9999,-9999,229.294242990409,287.705755772653,3.06366829722851,1.50109501439128,2.63272593318301,2.63002799142137,159.613203156706,56.5839769671013,Temperate,Tree,Deciduous,C3,{Fleck 2003 #42503}; {Fleck 2004 #46614}: {Fleck 2000 #42082}
132,Carex acutiformis,52.1666666666667,5.08333333333333,-0.6,-9999,-9999,-9999,-9999,1.57917026403849,0.950007728783715,2.83627158701824,0.459533796504458,60.911376163797,214.891070715457,Temperate,Grass,,C3,{Hirose 1989 #3720}
133,Carex acutiformis,52.1666666666667,5.08333333333333,-0.6,-9999,-9999,-9999,-9999,1.67499853388017,0.659248256331762,2.36431655938552,0.179567177661651,46.2874697832297,222.278763508971,Temperate,Grass,,C3,{Hirose 1989 #3720}
134,Carex acutiformis,52.1666666666667,5.08333333333333,-0.6,-9999,-9999,-9999,-9999,1.57052159698254,0.534005039467733,1.93476627129045,0.31730077810317,81.0965379366554,215.120082368886,Temperate,Grass,,C3,{Hirose 1989 #3720}
135,Festuca pratensis,58.2666666666667,26.3,79,-9999,-9999,-9999,-9999,0.63406715789625,0.732548871541042,1.30010436237244,1.43258477399261,57.9660112440085,39.1032056769194,Temperate,Grass,,C3,{Aan 2006 #44609}; {Hallik 2009 #44616}
137,Dactylis glomerata,58.2666666666667,26.3,79,-9999,-9999,-9999,-9999,0.659218534443902,0.388786040593078,1.4623655022432,0.916539222745875,45.7138766893512,43.1169916092065,Temperate,Grass,,C3,{Aan 2006 #44609}; {Hallik 2009 #44616}
139,Cirsium arvense,58.2666666666667,26.3,79,-9999,-9999,-9999,-9999,1.94109558065234,0.173288927883587,1.70801343319066,0.635755570246644,118.108642887656,18.3603409219137,Temperate,Herb,,C3,{Aan 2006 #44609}; {Hallik 2009 #44616}
140,Achillea millefolium,58.2666666666667,26.3,79,-9999,-9999,-9999,-9999,2.19783389328595,0.667471940133623,1.65736178608338,1.65734944830812,125.819383483783,18.3146875267652,Temperate,Herb,,C3,{Aan 2006 #44609}; {Hallik 2009 #44616}
141,Phleum pratense,58.2666666666667,26.3,79,-9999,-9999,-9999,-9999,0.693382595889107,0.436311746855271,1.30827692417036,1.33494963401607,52.2595672505484,34.3643805014661,Temperate,Grass,,C3,{Aan 2006 #44609}; {Hallik 2009 #44616}
142,Phleum pratense,58.2666666666667,26.3,79,-9999,-9999,-9999,-9999,0.899218990296677,0.415987268329537,1.89529272825456,1.02934570313716,44.1630466399389,37.3159360867906,Temperate,Grass,,C3,{Aan 2006 #44609}; {Hallik 2009 #44616}
143,Phleum pratense,58.2666666666667,26.3,79,-9999,-9999,-9999,-9999,0.647402750620449,0.44255204385682,1.28172696202767,1.23772415061828,50.7252921934748,35.130212044455,Temperate,Grass,,C3,{Aan 2006 #44609}; {Hallik 2009 #44616}
144,Phleum pratense,58.2666666666667,26.3,79,-9999,-9999,-9999,-9999,1.15272764203595,0.189970178694256,2.15256734129059,0.716874039599965,57.6778927318648,23.4545204403475,Temperate,Grass,,C3,{Aan 2006 #44609}; {Hallik 2009 #44616}
145,Eucalyptus globulus,-38.3166666666667,142.05,25,14.110162960324,4.85210590849459,90.2581390485575,67.8228616843109,2.61188572244549,0.694153940580361,1.25696665085671,0.906279167991352,205.725239343166,73.5702590996685,Temperate,Tree,Evergreen,C3,{Turnbull 2007 #46600}
146,Eucalyptus globulus,-38.3166666666667,142.05,25,14.7837986042979,5.19736325661433,71.6627453820979,57.5966339012227,3.27836535976013,0.93719039209201,1.20534071191299,0.910203141368206,256.991966570062,75.5956633792304,Temperate,Tree,Evergreen,C3,{Turnbull 2007 #46600}
147,Quercus serrata,36.25,137.966666666667,800,-9999,-9999,-9999,-9999,1.43749435144318,0.876649545813797,2.07600260156963,1.65998783254584,86.2503401938757,50.2118485898519,Temperate,Tree,Deciduous,C3,{Takahashi 2006 #46601}
148,Dipterocarpus globosus,4.18,114.04,200,10.1522211913735,5.06261415092459,48.7767644244605,57.7563866869704,1.38056887513517,0.562227452729356,0.760973258930927,0.809140042304723,180.084605033143,70.6953802840961,Tropics,Tree,Evergreen,C3,{Kenzo 2006 #46603}
149,Dryobalanops aromatica,4.18,113.833333333333,200,11.2529360209757,5.14196594812022,56.9555031207817,103.986856819584,1.27134590489501,0.396479317040332,0.80344379084942,0.803443721339194,165.028920374343,48.2203736857117,Tropics,Tree,Evergreen,C3,{Kenzo 2006 #46603}
150,Shorea acuta,4.18,113.833333333333,200,11.5224173258351,4.24950778286641,61.4285165013715,78.0637640816056,1.61943018793064,0.602081539571071,0.690818105121148,0.690818041510816,239.274436884504,85.1922856645353,Tropics,Tree,Evergreen,C3,{Kenzo 2006 #46603}
151,Shorea beccariana,4.18,113.833333333333,200,19.430473653885,5.87317644964349,81.0645374963947,75.3040012532593,1.66814340680578,0.614391823483104,0.75113504274149,0.733664964184467,212.004829399565,59.2921522851588,Tropics,Tree,Evergreen,C3,{Kenzo 2006 #46603}
152,Shorea macroptera,4.18,113.833333333333,200,11.7447696410093,3.72962426886807,74.7457772986606,80.6323024431203,1.63811530078693,0.460523564328666,0.646299458721901,0.844265321223209,196.164927261429,59.7340215366668,Tropics,Tree,Evergreen,C3,{Kenzo 2006 #46603}
153,Crossopteryx febrifuga (Afzel. ex G. Don) Benth.,6.21666666666667,-5.03333333333333,71,13.3732968592097,7.57083262924621,89.5289562101816,128.155715152237,1.48210870280931,0.986386817787307,0.951227410899291,0.914357894404144,152.372972480529,101.812682648629,Tropics,Tree,drought-deciduous,C3,{Simioni 2004 #46599}; {Simioni 2002 #47751}
154,Cussonia arborea A. Rich.,6.21666666666667,-5.03333333333333,71,17.4373998092069,5.25617226877506,148.580522689299,72.463838155336,1.47726545697998,0.73954130671922,1.07527876279906,1.06178949047788,121.896630909672,57.0324242675047,Tropics,Tree,drought-deciduous,C3,{Simioni 2004 #46599}; {Simioni 2002 #47751}
155,Nothofagus solandri var. cliffortioides,-43.142,171.718,1009,-9999,-9999,-9999,-9999,2.13222264097247,1.12101803646338,1.29952072342079,1.29952071132666,159.172640694556,88.2720518721663,Temperate,Tree,Evergreen,C3,{White 2006 #46598}
156,Weinmannia racemosa,-42.227,171.885,681,-9999,-9999,-9999,-9999,2.19793804655712,0.819902611251326,1.23618680732004,0.749503405525285,140.792450505259,112.767862242886,Temperate,Tree,Evergreen,C3,{White 2006 #46598}
157,Nothofagus truncata,-42.118,171.84,179,-9999,-9999,-9999,-9999,1.82965055220122,0.913788382053374,1.35087216232195,1.2556266356022,169.395802922202,76.153632640605,Temperate,Tree,Evergreen,C3,{White 2006 #46598}
158,Kunzea ericoides,-42.56,172.663,502,-9999,-9999,-9999,-9999,1.84393152617175,0.825319921254273,1.37419456280994,1.18497860001517,127.585903748723,68.1092708922559,Temperate,Tree,Evergreen,C3,{White 2006 #46598}
159,Quintinia acutifolia,-42.227,171.885,681,-9999,-9999,-9999,-9999,1.21017876337405,0.647570225247352,0.818845604325773,0.766992377622974,142.152484545542,81.7489663709339,Temperate,Tree,Evergreen,C3,{White 2006 #46598}
160,Coprosma colensoi C. propinqua C. foetidissima pooled,-42.56,172.663,502,-9999,-9999,-9999,-9999,2.24064328263313,0.791214366892628,1.53415498317544,1.4338803670748,71.8875241496344,61.6246853165121,Temperate,shrub,Evergreen,C3,{White 2006 #46598}
161,Liriodendron tulipifera,49.92,11.59,354,-9999,-9999,-9999,-9999,1.34948955830402,0.688347889079981,1.79252373522665,2.372033964492,72.3567087178525,28.9768788101726,Temperate,Tree,Deciduous,C3,{Niinemets 2002 #28349}
162,Nothofagus solandri var. cliffortioides,-43.5333333333333,172.583333333333,12,-9999,-9999,-9999,-9999,2.64023568886124,0.961568821614522,1.24419549492644,1.1289139251487,212.02759989087,85.9997051518664,Temperate,Tree,Evergreen,C3,{Niinemets 2004 #42523}
163,Nothofagus solandri,-43.5333333333333,172.583333333333,12,-9999,-9999,-9999,-9999,2.81093623309758,0.703344260890366,1.78910197404422,1.12003975465918,150.556505255288,65.6169642174932,Temperate,Tree,Evergreen,C3,{Niinemets 2004 #42523}
164,Nothofagus fusca,-43.5333333333333,172.583333333333,12,-9999,-9999,-9999,-9999,2.40723428253917,0.795186678483339,2.02108562592378,1.5482590932872,124.227169753896,48.6332053439885,Temperate,Tree,Evergreen,C3,{Niinemets 2004 #42523}
165,Nothofagus fusca,-43.5333333333333,172.583333333333,12,-9999,-9999,-9999,-9999,1.88068207628272,0.866721984651022,1.75653506228029,1.67715761869916,124.937866551208,43.9980691217293,Temperate,Tree,Evergreen,C3,{Niinemets 2004 #42523}
166,Quercus coccifera,38.65,-9.18333333333333,60,-9999,-9999,71.8696593233177,49.5461034432677,2.72804881369995,1.13355503296474,1.42841582165147,1.42842418409865,199.202323784393,92.6600316610123,Mediterranean,shrub,Evergreen,C3,{Niinemets 2004 #42356}; {Caldwell 1986 #5406}; {Tenhunen 1984 #13945}
168,Fraxinus mandshurica ,43,141.4,185,-9999,-9999,-9999,-9999,1.64065062341256,1.39747900681019,2.60409151249657,2.60408801184401,93.986823212876,58.1820242285947,Temperate,Tree,Deciduous,C3,{Hanba 1997 #16210}; Hanba unpublished
170,Ulmus davidiana,43,141.4,185,-9999,-9999,-9999,-9999,2.9609266465057,1.67634155708534,2.65497112624088,2.32186454955039,118.292300756126,67.600452719118,Temperate,Tree,Deciduous,C3,{Hanba 1997 #16210}; Hanba unpublished
172,Alnus hirsuta,43,141.4,185,-9999,-9999,-9999,-9999,2.64852341982009,2.07176549162401,-9999,-9999,87.6195331859493,80.2500601446478,Temperate,Tree,Deciduous,C3,{Hanba 1997 #16210}; Hanba unpublished
174,Juglans ailantifolia,43,141.4,185,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,77.3590812232859,42.9464362233702,Temperate,Tree,Deciduous,C3,{Hanba 1997 #16210}; Hanba unpublished
175,Carpinus betulus,48.1666666666667,17.8833333333333,210,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,80.7033901246435,39.9145111790386,Temperate,Tree,Deciduous,C3,{Huzulák 1975 #6592}; {Eliásh 1979 #3649; Eliásh 1979 #13842}
176,Carpinus betulus,48.1666666666667,17.8833333333333,210,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,87.1951819310627,40.5422271806026,Temperate,Tree,Deciduous,C3,{Huzulák 1975 #6592}; {Eliásh 1979 #3649; Eliásh 1979 #13842}
177,Acer campestre,48.1666666666667,17.8833333333333,210,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,79.1539249195077,46.8656907994422,Temperate,Tree,Deciduous,C3,{Huzulák 1975 #6592}; {Eliásh 1979 #3649; Eliásh 1979 #13842}
178,Acer campestre,48.1666666666667,17.8833333333333,210,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,101.578836724634,46.9067939043501,Temperate,Tree,Deciduous,C3,{Huzulák 1975 #6592}; {Eliásh 1979 #3649; Eliásh 1979 #13842}
179,Abies veitchii,35.45,138.716666666667,1530,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,200.826665500378,117.473161932681,Temperate,Tree,Evergreen,C3,{Tadaki 1970 #6766};{Tadaki 1970 #45388}
180,Abies veitchii,35.45,138.716666666667,1530,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,203.719470799869,163.538727650257,Temperate,Tree,Evergreen,C3,{Tadaki 1970 #6766};{Tadaki 1970 #45388}
181,Larix leptolepis,39.7666666666667,141.1,360,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,101.598493585291,35.201934257018,Temperate,Tree,Deciduous,C3,{Tadaki 1970 #6766}
182,Larix leptolepis,39.7666666666667,141.1,360,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,126.250545096971,48.2866539866406,Temperate,Tree,Deciduous,C3,{Tadaki 1970 #6766}
183,Larix leptolepis,35.65,139.683333333333,32,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,52.8927850510495,47.5595413222318,Temperate,Tree,Deciduous,C3,{Araki 1971 #4165}
184,Larix leptolepis,35.65,139.683333333333,32,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,57.2872561216761,51.457570676998,Temperate,Tree,Deciduous,C3,{Araki 1971 #4165}
185,Larix leptolepis,35.65,139.683333333333,32,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,55.0718871282127,46.260835505615,Temperate,Tree,Deciduous,C3,{Araki 1971 #4165}
188,Larix leptolepis,35.95,138.566666666667,1595,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,93.033756037787,62.3625665288078,Temperate,Tree,Deciduous,C3,{Araki 1971 #4165}
189,Larix leptolepis,35.95,138.566666666667,1595,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,83.3333058082193,43.9121780130259,Temperate,Tree,Deciduous,C3,{Araki 1971 #4165}
190,Larix leptolepis,35.95,138.566666666667,1595,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,92.0668247253442,46.6352917994649,Temperate,Tree,Deciduous,C3,{Araki 1971 #4165}
191,Larix leptolepis,35.95,138.566666666667,1595,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,108.018831665849,79.5131283625854,Temperate,Tree,Deciduous,C3,{Araki 1971 #4165}
192,Larix leptolepis,35.95,138.566666666667,1595,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,97.9668439080159,34.86549702619,Temperate,Tree,Deciduous,C3,{Araki 1971 #4165}
194,Picea abies,58.73,26.75,90,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,290.185271867471,134.676354332641,Temperate,Tree,Evergreen,C3,{Niinemets 1995 #5470}; {Niinemets 1995 #5386}
195,Picea abies,58.73,26.75,90,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,257.872581057554,68.7781542812339,Temperate,Tree,Evergreen,C3,{Niinemets 1995 #5470}; {Niinemets 1995 #5386}
196,Picea abies,58.73,26.75,90,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,241.222651578403,77.3521851769979,Temperate,Tree,Evergreen,C3,{Niinemets 1995 #5470}; {Niinemets 1995 #5386}
197,Picea abies,49.98,11.78,760,-9999,-9999,-9999,-9999,4.77822696969939,1.48697065896554,1.22544352607318,1.29146270260671,372.393006298863,112.274431297101,Temperate,Tree,Evergreen,C3,{Niinemets 1997 #9686}; {Niinemets 1997 #12096}
198,Betula pubescens,61.9166666666667,24.5666666666667,150,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,58.971279414533,18.0531379671341,Temperate,Tree,Deciduous,C3,{Nygren 1983 #3657}
199,Pinus sylvestris,61.7833333333333,24.3,150,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,324.81096607171,102.157306375878,Temperate,Tree,Evergreen,C3,{Kellomäki 1981 #3670}
200,Larix decidua,49.9166666666667,11.5833333333333,354,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,117.991209708907,73.6207322042571,Temperate,Tree,Deciduous,C3,{Oren 1986 #3725}
201,Picea abies,56.5166666666667,32.8666666666667,245,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,284.604900803868,135.297778458526,Temperate,Tree,Evergreen,C3,{Alekseyev 1975 #5170}
202,Picea abies,56.5166666666667,32.8666666666667,245,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,280.520394029075,139.519455401711,Temperate,Tree,Evergreen,C3,{Alekseyev 1975 #5170}
203,Picea abies,56.5166666666667,32.8666666666667,245,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,251.679641910755,176.423775060741,Temperate,Tree,Evergreen,C3,{Alekseyev 1975 #5170}
204,Medicago sativa,48.8416666666667,2.19583333333333,174,-9999,-9999,-9999,-9999,2.74101771536377,2.46120669693327,6.21875948491988,6.12708881516756,43.5424446534809,41.0227928246892,Temperate,Herb,,C3,{Lemaire 1991 #5347}
205,Picea sitchensis,56.95,-2.25,108,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,191.367355483372,126.867066271625,Temperate,Tree,Evergreen,C3,{Lewandowska 1977 #4255}
206,Picea sitchensis,56.95,-2.25,108,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,271.235183834444,193.94752397072,Temperate,Tree,Evergreen,C3,{Lewandowska 1977 #4255}
207,Picea sitchensis,56.95,-2.25,108,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,234.374338506665,155.610191242619,Temperate,Tree,Evergreen,C3,{Norman 1974 #5477}
208,Picea sitchensis,56.95,-2.25,108,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,270.603316495494,181.603209869701,Temperate,Tree,Evergreen,C3,{Norman 1974 #5477}
209,Picea sitchensis,56.95,-2.25,108,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,269.397556438986,208.02903662442,Temperate,Tree,Evergreen,C3,{Norman 1974 #5477}
210,Larix leptolepis,35.2,137.566666666667,1040,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,86.7342253703995,61.6723467821949,Temperate,Tree,Deciduous,C3,{Kurachi 1986 #6074}
211,Larix leptolepis,35.2,137.566666666667,1040,7.25887138015828,3.70150603634383,97.4473732161061,96.8351819635748,-9999,-9999,-9999,-9999,77.3580249509308,36.3671126076734,Temperate,Tree,Deciduous,C3,{Kurachi 1992 #5682}
212,Carex acutiformis,52.1666666666667,5.05,0,6.11893854971147,-0.32105077304257,88.0451121265646,-4.74177575679327,1.34229083909137,0.575940390228397,2.68730396387678,0.0993775623695055,54.5418041866624,253.046698925129,Temperate,Grass,,C3,{Pons 1993 #5739}
213,Brachypodium pinnatum,50.85,5.858,84,-9999,-9999,-9999,-9999,0.86686671861769,0.741924038858927,3.0528724951733,2.46421659117528,32.2579271559279,31.2156007570551,Temperate,Grass,,C3,{Pons 1993 #5739}
214,Quercus alba,38.8,-92.25,267,12.8331883025736,4.62766131608841,127.62068645949,100.963376021499,-9999,-9999,-9999,-9999,111.676950940162,43.4590595114722,Temperate,Tree,Deciduous,C3,{Aubuchon 1978 #6528}
215,Helianthus tuberosus,35.71,139.76,24,-9999,-9999,-9999,-9999,1.13109837598394,0.478534592556443,-9999,-9999,-9999,-9999,Temperate,Herb,,C3,{Hikosaka 1993 #8021}
216,Piper umbellatum,18.6,-95.1166666666667,653,13.7805752246495,6.3339382019127,249.666383293743,199.931847640084,1.35138926336731,0.889215978333909,3.06694158804048,3.09125913952679,37.2887209762071,28.5963271502247,Tropics,shrub,Evergreen,C3,{Chazdon 1987 #8179}
217,Piper auritum,18.6,-95.1166666666667,653,18.0729689593101,3.142641804015,370.091656418986,238.112243891951,1.22307469164092,0.492079455168333,4.22518903618811,2.63053656443732,45.7742268912523,15.7824984055658,Tropics,Tree,Evergreen,C3,{Chazdon 1987 #8179}
218,Piper hispidum,18.6,-95.1166666666667,653,24.4170076035438,4.20539680543895,495.241390934407,138.439959802222,1.72929817519372,0.959442476695359,3.25941065593379,2.9675720245613,54.7034399462193,33.5217306241664,Tropics,shrub,Evergreen,C3,{Chazdon 1987 #8179}
221,Piper aequale,18.6,-95.1166666666667,653,-9999,-9999,54.7924934766594,69.686244369442,1.51769923232675,1.01112317916117,2.50393006680783,2.74342868213399,89.6730274221522,36.6734613535252,Tropics,shrub,Evergreen,C3,{Chazdon 1987 #8179}
222,Piper amalago,18.6,-95.1166666666667,653,8.1408979002861,4.18018170154821,104.575391056599,97.3136234992826,1.54996352127534,1.01951477660487,3.37032866475433,2.68019232081422,89.9955448603341,49.5735350523899,Tropics,tree/shrub,Evergreen,C3,{Chazdon 1987 #8179}
223,Piper lapathifolium,18.6,-95.1166666666667,653,8.86551700309996,3.20788291337996,101.724090819655,101.724090819655,0.995967254491478,0.861266543894276,2.77976731248234,2.77976610102114,41.0400068367759,32.8328804804214,Tropics,shrub,Evergreen,C3,{Chazdon 1987 #8179}
224,Carex acutiformis,52.0833333333333,5.17916666666667,5,-9999,-9999,-9999,-9999,0.881953129989208,0.611664693739059,-9999,-9999,-9999,-9999,Temperate,Grass,,C3,{Aerts 1994 #8228}
225,Carex acutiformis,52.0833333333333,5.17916666666667,5,-9999,-9999,-9999,-9999,1.28307932734962,1.26770255940166,-9999,-9999,-9999,-9999,Temperate,Grass,,C3,{Aerts 1994 #8228}
226,Carex rostrata,52.0833333333333,5.17916666666667,5,-9999,-9999,-9999,-9999,2.01845033499161,0.541680025519452,-9999,-9999,-9999,-9999,Temperate,Grass,,C3,{Aerts 1994 #8228}
227,Carex rostrata,52.0833333333333,5.17916666666667,5,-9999,-9999,-9999,-9999,2.51090400600744,1.30186317421036,-9999,-9999,-9999,-9999,Temperate,Grass,,C3,{Aerts 1994 #8228}
228,Carex diandra,52.0833333333333,5.17916666666667,5,-9999,-9999,-9999,-9999,2.60345400084598,0.750777396506924,-9999,-9999,-9999,-9999,Temperate,Grass,,C3,{Aerts 1994 #8228}
